Station Name,Station Number,Data Owner,Latitude,Longitude,Location
Annan_R Beesbike,107003A,"QLD - Department of Regional Development, Manufacturing and Water",-15.687795,145.208518,QLD
Annan_R Mt Simon,107002A,"QLD - Department of Regional Development, Manufacturing and Water",-15.64394444,145.1931667,QLD
ANSONS RIVER DS BIG BOGGY CK,2214.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.046377,148.21736,TAS
Anthill Rd,504022,WA - Department of Water and Environmental Regulation,-21.98809303,120.314937,WA
ANTIENE CK @ LIDDELL,210076,"NSW - Department of Planning, Industry and Environment – Water",-32.33624808,150.9824133,NSW
Anvil Comp Basin,6162796,WA - Department of Water and Environmental Regulation,-31.99224942,115.9360899,WA
Anvil Way Outflow,616125,WA - Department of Water and Environmental Regulation,-31.99502216,115.9354016,WA
Apollo Bay Basin,SB898,VIC - Barwon Region Water Corporation (Barwon Water),-38.76519,143.65217,VIC
Apollo Bay WRP,ST910,VIC - Barwon Region Water Corporation (Barwon Water),-38.75926,143.65017,VIC
April Rd Nrth CatchF,509327,WA - Department of Water and Environmental Regulation,-34.50063004,116.3526796,WA
April Rd Nrth CatchF,607011,WA - Department of Water and Environmental Regulation,-34.50036153,116.3530629,WA
April Rd South,509328,WA - Department of Water and Environmental Regulation,-34.51208978,116.3455097,WA
April Rd Sth Catch G,607012,WA - Department of Water and Environmental Regulation,-34.51159586,116.3458949,WA
APSLEY APSLEY FALLS,206018,"NSW - Department of Planning, Industry and Environment – Water",-31.0504,151.7691,NSW
APSLEY APSLEY GORGE,206033,"NSW - Department of Planning, Industry and Environment – Water",-30.9701,152.0094,NSW
APSLEY RIVER U/S COLES BAY RD,2204.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.938907,148.23685,TAS
Aquaduct Booster SPS,SP073,VIC - Barwon Region Water Corporation (Barwon Water),-38.1902,144.3733,VIC
AQUARIUM AVE HEMMANT,BMA591,QLD - Brisbane City Council,-27.4394,153.1266,QLD
ARALUEN @ NERINGLA,217006,"NSW - Department of Planning, Industry and Environment – Water",-35.6568,149.807,NSW
Arcadia Powerline,509107,WA - Department of Water and Environmental Regulation,-33.44963132,115.9737249,WA
Archer_R Ring Yards,922002A,"QLD - Department of Regional Development, Manufacturing and Water",-13.54880556,142.1646667,QLD
Archer_R Tele Xing,922001A,"QLD - Department of Regional Development, Manufacturing and Water",-13.417588,142.920737,QLD
Archies,509685,WA - Department of Water and Environmental Regulation,-34.28828861,116.0699527,WA
Archies Oven Gully,607032,WA - Department of Water and Environmental Regulation,-34.28700984,116.0666313,WA
Arden / Woodforde R,G0280010,"NT - Department of Environment, Parks and Water Security",-22.367427,133.323877,NT
ARDMONA @ RETARDING,405721,"VIC - Department of Environment, Land, Water and Planning",-36.32350531,145.2962241,VIC
ARDMONA MD RETARDING,405753,"VIC - Department of Environment, Land, Water and Planning",-36.34970014,145.2949291,VIC
Ardross,617017,WA - Department of Water and Environmental Regulation,-30.39049759,115.0683161,WA
Area Office,509389,WA - Department of Water and Environmental Regulation,-33.07511067,115.9103027,WA
Argo Farm,509376,WA - Department of Water and Environmental Regulation,-33.66064625,116.3807719,WA
Argyle Vill Top Dam Wsl,ODSS_18337_WSLAHD.1,WA - Water Corporation,-16.1135755,128.732855,WA
ARKINS @ WYELANGTA,235205,"VIC - Department of Environment, Land, Water and Planning",-38.63955922,143.4431397,VIC
ARM RIVER - ABOVE MERSEY,624.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.68944444,146.2155,TAS
Armadeus,6100236,WA - Department of Water and Environmental Regulation,-33.83152086,115.0750066,WA
ARMSTRONG CREEK EAST,229107,"VIC - Department of Environment, Land, Water and Planning",-37.63833333,145.8666667,VIC
Armstrong R u/s Hwy,G8110075,"NT - Department of Environment, Parks and Water Security",-16.605703,131.789607,NT
ARMSTRONG U/S WEIR,229104C,VIC - Melbourne Water Corporation (Melbourne Water),-37.6334,145.862,VIC
ARMY CAMP ROAD RB,229628A,VIC - Melbourne Water Corporation (Melbourne Water),-37.68027054,144.9365053,VIC
Arnhem Hwy,G8170021,"NT - Department of Environment, Parks and Water Security",-12.659964,131.337086,NT
Arnold's @ MM Mine,130365A,"QLD - Department of Regional Development, Manufacturing and Water",-23.62847222,150.3818611,QLD
Aroona Creek/Dam,A5100500,SA - Department for Environment and Water,-30.5849,138.3585,SA
Aroona Dam Pluvio,A5100516,SA - Department for Environment and Water,-30.5852,138.3592,SA
Arrino,508035,WA - Department of Water and Environmental Regulation,-29.46483696,115.5607274,WA
ARTHUR RIVER BELOW RAPID RIVER,159.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.122323,145.07864,TAS
ARTHURS C-ARTHURS CK,229620A,VIC - Melbourne Water Corporation (Melbourne Water),-37.58197598,145.2062307,VIC
ARTHURS CK-NUTFIELD,229272A,VIC - Melbourne Water Corporation (Melbourne Water),-37.598,145.183,VIC
ARTHURS LAKE - AT PUMP STATION,418.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.98830556,146.8624722,TAS
ARTHURS SEAT RG,586202,VIC - Melbourne Water Corporation (Melbourne Water),-38.3566,144.949,VIC
Ashley Drive,570806,"ACT - Environment, Planning and Sustainable Development Directorate",-35.42572222,149.1034444,ACT
Ashton Joint Venture,502034,WA - Department of Water and Environmental Regulation,-16.72588351,128.4429867,WA
Ashton Joint Venture,502035,WA - Department of Water and Environmental Regulation,-16.68488228,128.3921793,WA
Atkinson,143234A,QLD - Queensland Bulk Water Supply Authority (Seqwater),-27.43286356,152.462833,QLD
Atkinson Dam Gravity Channel,143222A,QLD - Queensland Bulk Water Supply Authority (Seqwater),-27.43203812,146.4641624,QLD
Atkinson_Ck Outlet,143222A,"QLD - Department of Regional Development, Manufacturing and Water",-27.43194444,152.4641667,QLD
Atom Rd,509074,WA - Department of Water and Environmental Regulation,-33.59964904,116.0735007,WA
ATTADALE CK RUNAWAY,A2390546,SA - South Eastern Water Conservation and Drainage Board,-37.12921267,140.9490237,SA
Auburn_R Dykehead,136305A,"QLD - Department of Regional Development, Manufacturing and Water",-25.6814991,151.0076804,QLD
Auburn_R Glenwood,136302A,"QLD - Department of Regional Development, Manufacturing and Water",-25.69158397,150.9582384,QLD
AUGUSTA LAKE - AT INTAKE,155.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.84444444,146.5722222,TAS
AUSTIN ROAD,228715A,VIC - Melbourne Water Corporation (Melbourne Water),-38.1054152,145.135706,VIC
Australind Bypass,612059,WA - Department of Water and Environmental Regulation,-33.31326362,115.7378948,WA
AVOCA @ AMPHITHEATRE,408202,"VIC - Department of Environment, Land, Water and Planning",-37.18202767,143.4055621,VIC
AVOCA @ ARCHDALE,408206,"VIC - Department of Environment, Land, Water and Planning",-36.88473812,143.5030939,VIC
AVOCA @ CHARLTON,408212,"VIC - Department of Environment, Land, Water and Planning",-36.25380216,143.3774657,VIC
AVOCA @ QUAMBATOOK,408203,"VIC - Department of Environment, Land, Water and Planning",-35.90616922,143.5121865,VIC
AVOCA @SANDHILL L RD,408209,"VIC - Department of Environment, Land, Water and Planning",-35.73397305,143.6846113,VIC
AVOCA R @ CHARLTON T,408219,"VIC - Department of Environment, Land, Water and Planning",-36.267109,143.34874,VIC
AVOCA R @ COONOOER,408200,"VIC - Department of Environment, Land, Water and Planning",-36.43809,143.29839,VIC
AVOCA R O/F TRESCO,408213,"VIC - Department of Environment, Land, Water and Planning",-35.47242435,143.6805991,VIC
AVOCA RAIN GAUGE,408800,"VIC - Department of Environment, Land, Water and Planning",-37.0871361,143.4826734,VIC
AVOCA RAIN GAUGE,408800A,VIC - Central Highlands Water,-37.0871361,143.4826734,VIC
Avoca Vale,143018A,"QLD - Department of Regional Development, Manufacturing and Water",-26.7525,152.235,QLD
Avon,212211.1,NSW - Water NSW,-34.419586,150.675933,NSW
Avon,212211.6,NSW - Water NSW,-34.419586,150.675933,NSW
Avon,212211.3,NSW - Water NSW,-34.419586,150.675933,NSW
AVON @ CHANNEL,225224,"VIC - Department of Environment, Land, Water and Planning",-37.80184085,146.8849073,VIC
AVON @ CHANNEL,225224A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.80184085,146.8849073,VIC
AVON @ STRATFORD,225201,"VIC - Department of Environment, Land, Water and Planning",-37.9685868,147.0760061,VIC
AVON @ STRATFORD,225201A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.9685868,147.0760061,VIC
AVON D/S WAUKIVORY,208028,"NSW - Department of Planning, Industry and Environment – Water",-32.04258776,151.9677898,NSW
AVON R @ CHINN'S BR,225234,"VIC - Department of Environment, Land, Water and Planning",-38.0238042,147.1736143,VIC
AVON R @ CHINN'S BR,225234B,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.0238042,147.1736143,VIC
AVON R @ SUMMIT TANK,2122111,"NSW - Department of Planning, Industry and Environment – Water",-34.511653,150.690361,NSW
AVON R @WIMMERA HWY,415220,"VIC - Department of Environment, Land, Water and Planning",-36.64058,142.97865,VIC
AVON R. @ AVON WEIR,212210,"NSW - Department of Planning, Industry and Environment – Water",-34.33968181,150.6503911,NSW
AVON U/S VALENCIA C,225255,"VIC - Department of Environment, Land, Water and Planning",-37.8216,146.981,VIC
AVON U/S VALENCIA C,225255A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.8216,146.981,VIC
AVON@ D/S WENHAM BDG,208033,"NSW - Department of Planning, Industry and Environment – Water",-32.10632607,151.9464275,NSW
AVONDALE HEIGHTS RG,230806A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7637,144.869,VIC
AXE @ LONGLEA,406214,"VIC - Department of Environment, Land, Water and Planning",-36.77349188,144.4281046,VIC
AXE @STRATHFIELDSAYE,406262,"VIC - Department of Environment, Land, Water and Planning",-36.81091716,144.3912111,VIC
AXE CK @ SEDGEWICK,406216,"VIC - Department of Environment, Land, Water and Planning",-36.89687871,144.355601,VIC
B B CH @ DOREEN LANE,419090,"NSW - Department of Planning, Industry and Environment – Water",-30.17443611,149.3043806,NSW
B'BAH 2 @ GOLDB'S GA,410171,"NSW - Department of Planning, Industry and Environment – Water",-34.274,145.8671,NSW
B'BONG @ WALBUNDRIE,410091,"NSW - Department of Planning, Industry and Environment – Water",-35.6927,146.7218,NSW
B'BONG @ WANGANELLA,41010810,"NSW - Department of Planning, Industry and Environment – Water",-35.2123,144.8165,NSW
B/BONG D/S 10-MTN CK,410186,"NSW - Department of Planning, Industry and Environment – Water",-35.6855,147.185,NSW
B/BONG U/S INNES BDG,410170,"NSW - Department of Planning, Industry and Environment – Water",-35.3223,145.9753,NSW
Babinda_Ck Babinda,111102A,"QLD - Department of Regional Development, Manufacturing and Water",-17.35083333,145.9247222,QLD
Babinda_Ck Babinda,111102B,"QLD - Department of Regional Development, Manufacturing and Water",-17.35277778,145.9236111,QLD
BACCHUS MARSH MAIN,231706A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.67996,144.375602,VIC
BACCHUS MARSH O/F CH,231716A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.64833636,144.4383033,VIC
BACK CK @ COWRA,412169,"NSW - Department of Planning, Industry and Environment – Water",-33.8188,148.5971,NSW
BACK CREEK @ BENDIGO,407257,"VIC - Department of Environment, Land, Water and Planning",-36.76333333,144.2916667,VIC
BACK CREEK @ LONGFORD,18218.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.577895,147.10686,TAS
BACK CREEK @ MOORES,402212,"VIC - Department of Environment, Land, Water and Planning",-36.34,146.8433333,VIC
BACK CREEK US WILMORES LANE,18219.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.617128,147.099499,TAS
Back Flats,570967,ACT - Icon Water Limited,-35.51925,148.9096389,ACT
Back Huntly Rd,614186,WA - Department of Water and Environmental Regulation,-32.62990406,116.0325963,WA
BACK RUN CREEK AT TOOMS LAKE RD,18228.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.199244,147.67356,TAS
Back_Ck Beechmont,146014A,"QLD - Department of Regional Development, Manufacturing and Water",-28.12466667,153.18875,QLD
Bacon DS,6163441,WA - Department of Water and Environmental Regulation,-32.0252,115.9241,WA
Bacon US,6163414,WA - Department of Water and Environmental Regulation,-32.020756,115.930439,WA
Baden Powell,614006,WA - Department of Water and Environmental Regulation,-32.77217354,116.0843055,WA
Badyeeda Pool,506005,WA - Department of Water and Environmental Regulation,-23.48344844,114.1807889,WA
Badyeeda Pool,705002,WA - Department of Water and Environmental Regulation,-23.48229279,114.2766492,WA
Baffle_Ck  Roadview,134001A,"QLD - Department of Regional Development, Manufacturing and Water",-24.51393216,151.736603,QLD
Baffle_Ck Mimdale,134001B,"QLD - Department of Regional Development, Manufacturing and Water",-24.51363146,151.7362803,QLD
BAGO@YAVEN C RAINFAL,72082,"NSW - Department of Planning, Industry and Environment – Water",-35.55279544,147.9827973,NSW
Baileys Grave,G9070142,"NT - Department of Environment, Parks and Water Security",-16.778216,135.757672,NT
Baker C Black Jgl,G8170083,"NT - Department of Environment, Parks and Water Security",-12.549583,131.215484,NT
BAKER R DRN R-P Rd,A2390515,SA - South Eastern Water Conservation and Drainage Board,-37.3558,140.5522,SA
BAKER R S DR PHILLIP,A2391001,SA - South Eastern Water Conservation and Drainage Board,-37.25564,140.50804,SA
BAKER R WC D/S BRG,A2391007,SA - South Eastern Water Conservation and Drainage Board,-36.19514,139.86264,SA
BAKER R WC G-CUTTING,A2391010,SA - South Eastern Water Conservation and Drainage Board,-36.6446,140.2114,SA
Baker Range Reflows,A2391146,SA - South Eastern Water Conservation and Drainage Board,-37.225826,140.491325,SA
BAKERS R WC G CUTTNG,A2390556,SA - South Eastern Water Conservation and Drainage Board,-36.6455,140.2121,SA
Bakers Range South,A2391125,SA - South Eastern Water Conservation and Drainage Board,-37.235641,140.491079,SA
Bakers_Ck Abbotts,126006A,"QLD - Department of Regional Development, Manufacturing and Water",-21.195,149.1066667,QLD
Bald Hill Site 1,A2391150,SA - South Eastern Water Conservation and Drainage Board,-36.647675,140.066345,SA
Bald Hill Site 2,A2391151,SA - South Eastern Water Conservation and Drainage Board,-36.4455,139.959292,SA
Bald Hills Junction,A2391144,SA - South Eastern Water Conservation and Drainage Board,-36.43874772,139.9167072,SA
